submitted_on,waterpoint_photo,latitude,longitude,functional_status,current_problem,other_current_problem,water_quality_problems_available,available_water_quality_issues,other_water_quality_issues,households_using_waterpoint,water_unavailable_seasonally,water_unavailable_period,service_provider_available,type_of_provider,waterpoint_committee_active
14/11/2022,https://api.mwater.co/v3/images/4361cefcb7c54faab321b514ef5cec2b,-14.2474484,34.8215969,Partially functional but in need of repair,"Broken parts, Irregular supply, Low water flow - Low water pressure, Inadequate number of pipes, Worn out parts",NA,Yes,Salinity or salty water,NA,24,Yes,"09, 10, 11",Yes,"Community members, Unofficial/ Bush Mechanic",No
14/11/2022,https://api.mwater.co/v3/images/caf43bb7f53444ff9b0f19843d5c6d08,-14.2516167,34.8182133,Partially functional but in need of repair,Broken parts,NA,No,NA,NA,70,No,NA,Yes,"Area or Water Mechanic, Unofficial/ Bush Mechanic, Water Point Committee",Yes 
14/11/2022,https://api.mwater.co/v3/images/43d4644fd39346e3929f87dcc98a9c26,-14.2497488,34.8220641,Partially functional but in need of repair,"Broken parts, Worn out parts",NA,No,NA,NA,250,No,NA,Yes,"Area or Water Mechanic, Unofficial/ Bush Mechanic, Water Point Committee",Yes 
14/11/2022,https://api.mwater.co/v3/images/57cae5d354d2471086a0e7542ef8c0a2,-14.42945392,34.80474067,Not functional,"Broken parts, Low water flow - Low water pressure, Worn out parts",NA,NA,NA,NA,NA,NA,NA,Yes,Unofficial/ Bush Mechanic,Yes 
14/11/2022,https://api.mwater.co/v3/images/4848b68c727545fe99854cf78eaab9d6,-14.42568093,34.79988867,Functional,NA,NA,No,NA,NA,22,No,NA,Yes,Unofficial/ Bush Mechanic,Yes 
14/11/2022,https://api.mwater.co/v3/images/e9233e1f3ca44c1e8458cdf6a4efabe9,-14.42108566,34.80404769,Not functional,"Low water flow - Low water pressure, Worn out parts",NA,NA,NA,NA,NA,NA,NA,Yes,Unofficial/ Bush Mechanic,Yes 
14/11/2022,https://api.mwater.co/v3/images/b0493b1ea3bc4a3aa26dc1fe57eaff09,-14.42462914,34.79401415,Functional,NA,NA,No,NA,NA,34,No,NA,Yes,Unofficial/ Bush Mechanic,Yes 
14/11/2022,https://api.mwater.co/v3/images/816a78d95810430998f1efa00424ecc4,-14.13629551,34.84454899,Functional,NA,NA,No,NA,NA,50,No,NA,Yes,"Unofficial/ Bush Mechanic, Water Point Committee",Yes 
14/11/2022,https://api.mwater.co/v3/images/3ad57ae6661a4e709500473de599addc,-14.489064,35.2451342,Not functional,Broken parts,NA,NA,NA,NA,NA,NA,NA,Yes,Institution,No
14/11/2022,https://api.mwater.co/v3/images/cc82e1e3807942399479010f7c19c627,-14.4903945,35.2490921,Functional,NA,NA,Yes,Salinity or salty water,NA,3,No,NA,Yes,Owner / Private household,No
14/11/2022,https://api.mwater.co/v3/images/bc32d5369fcb4be08a85ed3372c3566b,-14.4925887,35.2655596,No longer exists or abandoned,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,No
14/11/2022,https://api.mwater.co/v3/images/895d3db4f9cd4687b820c822034f8eb4,-14.14489336,34.8385483,Partially functional but in need of repair,Broken parts,NA,No,NA,NA,80,No,NA,Yes,"Unofficial/ Bush Mechanic, Water Point Committee",Yes 
14/11/2022,https://api.mwater.co/v3/images/9f4cb0a03d694f608b05845621f2efcc,-14.4603416,35.34811,Functional,NA,NA,Yes,Salinity or salty water,NA,52,No,NA,Yes,Unofficial/ Bush Mechanic,Yes 
14/11/2022,https://api.mwater.co/v3/images/1c0fcbe800884e1981af8ce836d86d78,-14.1438133,34.84078502,Partially functional but in need of repair,Worn out parts,NA,No,NA,NA,80,No,NA,Yes,"Unofficial/ Bush Mechanic, Water Point Committee",Yes 
14/11/2022,https://api.mwater.co/v3/images/87f6bfb9262f4f5e81fffe67c9038577,-14.14269454,34.8400526,Functional,NA,NA,No,NA,NA,50,No,NA,Yes,"Unofficial/ Bush Mechanic, Water Point Committee",Yes 
14/11/2022,https://api.mwater.co/v3/images/c2dd10b2ef5644fa8a0e0452331744ef,-14.14292431,34.83779861,Functional,NA,NA,No,NA,NA,50,No,NA,Yes,"Unofficial/ Bush Mechanic, Water Point Committee",Yes 
14/11/2022,https://api.mwater.co/v3/images/5580faacc11a469096539429486805fb,-14.19569189,35.03871612,Partially functional but in need of repair,"Broken parts, Low water flow - Low water pressure, Irregular supply, Worn out parts",NA,No,NA,NA,40,No,NA,Yes,Politician,No
14/11/2022,https://api.mwater.co/v3/images/39be28ac0cf14098afb090efaa460f90,-14.2556935,35.0447557,No longer exists or abandoned,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,No
14/11/2022,https://api.mwater.co/v3/images/bfa4ed0072934d6ba4d88b9c497fe2d3,-14.2795429,35.0242988,Partially functional but in need of repair,Worn out parts,NA,No,NA,NA,52,No,NA,Yes,"Unofficial/ Bush Mechanic, Water Point Committee",Yes 
14/11/2022,https://api.mwater.co/v3/images/41724e6842544b5482b028921c5b947f,-14.2686951,35.0329532,No longer exists or abandoned,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,No
14/11/2022,https://api.mwater.co/v3/images/ec447f553a194187b3f76781b6d691a5,-14.2672531,35.0336786,Partially functional but in need of repair,"Broken parts, Worn out parts",NA,No,NA,NA,45,No,NA,Yes,Water Point Committee,Yes 
14/11/2022,https://api.mwater.co/v3/images/38ac2b2fb76048f8a9b62d10db6ad37c,-14.2575883,35.0438217,Partially functional but in need of repair,Worn out parts,NA,No,NA,NA,150,No,NA,Yes,Water Point Committee,Yes 
14/11/2022,https://api.mwater.co/v3/images/c004dee6b5a34f1780022b4e1b565210,-14.14242544,34.83704272,No longer exists or abandoned,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,No
14/11/2022,https://api.mwater.co/v3/images/510f8c381c5242a1b8f5bdd2a2672ed5,-14.14128416,34.83606534,Functional,NA,NA,No,NA,NA,80,No,NA,Yes,"Unofficial/ Bush Mechanic, Water Point Committee",Yes 
14/11/2022,https://api.mwater.co/v3/images/6dcf1d00f1734a39b48ad4dd4e0db985,-14.1960967,35.0360007,Not functional,Other,Dried up,NA,NA,NA,NA,NA,NA,No,NA,No
14/11/2022,https://api.mwater.co/v3/images/56e74ffa8e0b430f9e75ccb052cb8a0d,-14.488995,35.2460467,Functional,NA,NA,Yes,Salinity or salty water,NA,0,No,NA,Yes,Institution,No
14/11/2022,https://api.mwater.co/v3/images/c85538c920c445c8b8284df4fc65d75d,-15.0447007,35.183071,Not functional,"Broken parts, Worn out parts, Low yield",NA,NA,NA,NA,NA,NA,NA,Yes,Water Point Committee,Yes 
14/11/2022,https://api.mwater.co/v3/images/8663f0ec0b514890ab86eed85882a6ed,-14.15031867,34.85643021,Functional,NA,NA,No,NA,NA,80,No,NA,Yes,"Water Point Committee, Unofficial/ Bush Mechanic",Yes 
14/11/2022,https://api.mwater.co/v3/images/aa2ad43349d448cfbb3ad446344915bb,-14.15078398,34.85732302,No longer exists or abandoned,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,No
14/11/2022,https://api.mwater.co/v3/images/b21decb2f69f45b29d143fa29c1b03f6,-14.15267956,34.85918117,Functional,NA,NA,No,NA,NA,50,No,NA,Yes,"Unofficial/ Bush Mechanic, Water Point Committee",Yes 
14/11/2022,https://api.mwater.co/v3/images/638527e1c38548a387a0b4ced1777189,-15.0426871,35.1764109,Functional,NA,NA,No,NA,NA,89,No,NA,Yes,"Water Point Committee, Community members",Yes 
14/11/2022,https://api.mwater.co/v3/images/f30b306b1c02452bb18ed6aeda782096,-14.15989376,34.86431785,Functional,NA,NA,No,NA,NA,50,No,NA,Yes,"Institution, Water Point Committee, Unofficial/ Bush Mechanic",Yes 
14/11/2022,https://api.mwater.co/v3/images/f3a0a6a4a45c4b89957e16a9170552f7,-14.16392879,34.86545886,Functional,NA,NA,No,NA,NA,50,No,NA,Yes,"Unofficial/ Bush Mechanic, Water Point Committee",Yes 
14/11/2022,https://api.mwater.co/v3/images/eaeea9c0b67c4d01825b2953029f0e0a,-14.16802347,34.87020212,Partially functional but in need of repair,"Broken parts, Worn out parts",NA,No,NA,NA,58,No,NA,Yes,"Unofficial/ Bush Mechanic, Water Point Committee",Yes 
14/11/2022,https://api.mwater.co/v3/images/d5ad8a465a214152a9d0c60abb232368,-14.1801273,34.8715556,No longer exists or abandoned,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,No
14/11/2022,https://api.mwater.co/v3/images/ba5f68a9a5a6427cb2c814a09b9d1ea0,-14.1849416,34.8705227,No longer exists or abandoned,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,No
14/11/2022,https://api.mwater.co/v3/images/7f0845196859405ca821872316e365f1,-14.1373405,34.8451095,Partially functional but in need of repair,"Worn out parts, Broken parts",NA,No,NA,NA,28,No,NA,Yes,"Water Point Committee, Area or Water Mechanic",Yes 
14/11/2022,https://api.mwater.co/v3/images/dfc0c6185dc94100b41493b31dfa8448,-14.1409496,34.8253723,Partially functional but in need of repair,"Structural problems - Civil works, apron, etc, Worn out parts",NA,Yes,Colour,NA,75,No,NA,Yes,"Water Point Committee, Area or Water Mechanic",Yes 
14/11/2022,https://api.mwater.co/v3/images/c6612e4b6b6145379e5e6745c73e4b3a,-14.1391782,34.8249531,Not functional,Other,Pipe and rods are stuck inside. Corrosion ,NA,NA,NA,NA,NA,NA,Yes,Unofficial/ Bush Mechanic,Yes 
14/11/2022,https://api.mwater.co/v3/images/a4075277ce6541b3a22e75199ad2e8aa,-14.1765839,34.8697113,No longer exists or abandoned,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,No
14/11/2022,https://api.mwater.co/v3/images/9fd830101d9d491cbffb239e1cd3ad3f,-14.1308984,34.847384,No longer exists or abandoned,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,No
14/11/2022,https://api.mwater.co/v3/images/d83b447a3bd34e0495508f4d692b630b,-15.0065427,35.0409985,Functional,NA,NA,No,NA,NA,15,No,NA,Yes,Area or Water Mechanic,Yes 
14/11/2022,https://api.mwater.co/v3/images/72268980934a45ff83c73dba52ba8b72,-15.0099979,35.0270932,Partially functional but in need of repair,"Broken parts, Inadequate number of pipes, Worn out parts",NA,No,NA,NA,50,No,NA,Yes,Water Point Committee,Yes 
14/11/2022,https://api.mwater.co/v3/images/f1031f5f6b074c7798dfbe1ec6ecfbe8,-15.0062594,35.0232213,Partially functional but in need of repair,"Broken parts, Inadequate number of pipes, Structural problems - Civil works, apron, etc, Worn out parts",NA,No,NA,NA,85,No,NA,Yes,Water Point Committee,Yes 
15/11/2022,https://api.mwater.co/v3/images/34d3fe2ca5514d8e8eb6f3c93625e90b,-14.2293862,34.820187,Partially functional but in need of repair,"Broken parts, Low water flow - Low water pressure, Inadequate number of pipes, Worn out parts",NA,Yes,Salinity or salty water,NA,50,No,NA,Yes,"Community members, Unofficial/ Bush Mechanic",No
15/11/2022,https://api.mwater.co/v3/images/57e05c273f9049eca7559e02266a06fc,-14.2162206,34.8202924,Partially functional but in need of repair,"Broken parts, Structural problems - Civil works, apron, etc, Worn out parts",NA,Yes,Salinity or salty water,NA,75,No,NA,Yes,"Community members, Unofficial/ Bush Mechanic, Institution",No
15/11/2022,https://api.mwater.co/v3/images/5590217ae1624910bdafad44b9815379,-14.2186733,34.8221183,Partially functional but in need of repair,"Broken parts, Worn out parts",NA,Yes,Salinity or salty water,NA,200,No,NA,Yes,"Area or Water Mechanic, Unofficial/ Bush Mechanic, Water Point Committee",Yes 
15/11/2022,https://api.mwater.co/v3/images/294eca609bd34aea8ac4a0ae7764a604,-14.44071389,34.80220775,Functional,NA,NA,No,NA,NA,46,No,NA,Yes,Unofficial/ Bush Mechanic,Yes 
15/11/2022,https://api.mwater.co/v3/images/d872a241b845489091be7433ef9b74d6,-14.47885847,34.79104933,Functional,NA,NA,No,NA,NA,72,No,NA,Yes,Unofficial/ Bush Mechanic,Yes 
15/11/2022,https://api.mwater.co/v3/images/2dcea7924b014424a921f54577a6261e,-14.42493721,34.79086808,Functional,NA,NA,No,NA,NA,28,No,NA,Yes,Unofficial/ Bush Mechanic,Yes 
15/11/2022,https://api.mwater.co/v3/images/f03ba45af90c4f29a82ee1c3e1e6cb82,-14.42497077,34.78831887,Functional,NA,NA,No,NA,NA,46,No,NA,Yes,Unofficial/ Bush Mechanic,Yes 
15/11/2022,https://api.mwater.co/v3/images/b9d7ca148d014d63b595e108ed84ad97,-14.45110464,34.8039348,Partially functional but in need of repair,"Broken parts, Worn out parts",NA,No,NA,NA,46,No,NA,Yes,Unofficial/ Bush Mechanic,Yes 
15/11/2022,https://api.mwater.co/v3/images/69657b6e08774a49a00805448811b9fb,-14.5367837,34.86081854,Functional,NA,NA,No,NA,NA,130,No,NA,Yes,Unofficial/ Bush Mechanic,Yes 
15/11/2022,https://api.mwater.co/v3/images/31792a8c01884ae39bc65e049a77de6f,-14.15690911,34.89852529,No longer exists or abandoned,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,No
15/11/2022,https://api.mwater.co/v3/images/1ce44164be754449a8e9c101a38d7a50,-14.15697957,34.89691326,Partially functional but in need of repair,Broken parts,NA,Yes,Salinity or salty water,NA,50,No,NA,Yes,"Unofficial/ Bush Mechanic, Water Point Committee",Yes 
15/11/2022,https://api.mwater.co/v3/images/6e152fc3bda641b0a6950af5ccae7e23,-14.14801923,34.88035258,Partially functional but in need of repair,"Broken parts, Worn out parts",NA,No,NA,NA,38,No,NA,Yes,"Unofficial/ Bush Mechanic, Water Point Committee",Yes 
15/11/2022,https://api.mwater.co/v3/images/9745e259ce67432c92d6fb41860d1b92,-14.14801791,34.88034683,No longer exists or abandoned,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,No
15/11/2022,https://api.mwater.co/v3/images/0b82564a5d304b229dbb5a0d47fe0404,-14.17243262,34.876458,Partially functional but in need of repair,Broken parts,NA,No,NA,NA,20,No,NA,Yes,"Unofficial/ Bush Mechanic, Water Point Committee",Yes 
15/11/2022,https://api.mwater.co/v3/images/b4ce3e87b1ab4c0bb8fc34f74f9c73d6,-14.14849458,34.82712477,Partially functional but in need of repair,Broken parts,NA,No,NA,NA,80,No,NA,Yes,"Unofficial/ Bush Mechanic, Water Point Committee",Yes 
15/11/2022,https://api.mwater.co/v3/images/1bc58438418b42bf86efcf030ba63ee6,-14.14913008,34.82689604,No longer exists or abandoned,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,No
15/11/2022,https://api.mwater.co/v3/images/32397e594e084a55a9d7105ac15076f5,-14.1415133,34.8287013,Partially functional but in need of repair,"Worn out parts, Broken parts, Other",Corrosion ,No,NA,NA,400,No,NA,Yes,"Water Point Committee, Area or Water Mechanic",Yes 
15/11/2022,https://api.mwater.co/v3/images/a216463614b249caae4f576dc0e0043a,-14.1800134,34.8711264,Partially functional but in need of repair,"Worn out parts, Structural problems - Civil works, apron, etc",NA,No,NA,NA,58,No,NA,Yes,"Water Point Committee, Area or Water Mechanic",Yes 
15/11/2022,https://api.mwater.co/v3/images/5fee91ba50f046ca863bf81d6ed2a642,-14.1777665,34.8730812,No longer exists or abandoned,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,No
15/11/2022,https://api.mwater.co/v3/images/0e9e9e4e27da42f68e6680a6877ab9d4,-14.1739979,34.8730338,No longer exists or abandoned,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,No
15/11/2022,https://api.mwater.co/v3/images/67bde33422d9421f9b2d270483f11ccc,-14.1453297,34.8287654,Partially functional but in need of repair,"Worn out parts, Other, Broken parts, Low yield, Theft / Vandalism",Inadequate number of bolts and nuts ,No,NA,NA,52,No,NA,Yes,"Unofficial/ Bush Mechanic, Water Point Committee",Yes 
15/11/2022,https://api.mwater.co/v3/images/4ac3c9a2c3d34895a0e40750f30f3b35,-14.1729407,34.8730153,Partially functional but in need of repair,"Structural problems - Civil works, apron, etc, Worn out parts",NA,Yes,Sediment presence,NA,17,No,NA,Yes,"Water Point Committee, Area or Water Mechanic",Yes 
15/11/2022,https://api.mwater.co/v3/images/4b1c2e46dc1045069096f2b6997ccad6,-14.1709457,34.8558932,Not functional,"Low yield, Worn out parts",NA,NA,NA,NA,NA,NA,NA,Yes,Area or Water Mechanic,Yes 
15/11/2022,https://api.mwater.co/v3/images/4f4f91982db64728a0e79dbb38db63c0,-14.1477085,34.8288939,Partially functional but in need of repair,"Worn out parts, Broken parts, Other",Inadequate number of bolts and nuts ,No,NA,NA,31,No,NA,Yes,"Water Point Committee, Area or Water Mechanic",Yes 
15/11/2022,https://api.mwater.co/v3/images/7bb159d34f4a42369df7989bcd46d5e8,-14.1434604,34.8326174,No longer exists or abandoned,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,No
15/11/2022,https://api.mwater.co/v3/images/6625a4f5d6e747e8b30d1d7d65693bcf,-14.5689541,35.3307916,No longer exists or abandoned,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,No
15/11/2022,https://api.mwater.co/v3/images/1bea4ea9f8d444839540ebb179a1b233,-14.1822889,34.8215858,No longer exists or abandoned,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,No
15/11/2022,https://api.mwater.co/v3/images/c72d0a0879d749b39e48d9e5d5d183d1,-14.6161167,35.3377917,Functional,NA,NA,No,NA,NA,15,No,NA,Yes,Unofficial/ Bush Mechanic,No
15/11/2022,https://api.mwater.co/v3/images/146a23f521c64d73a67bac964b6bb015,-14.19325539,35.03263841,Not functional,Other,Dried up,NA,NA,NA,NA,NA,NA,No,NA,No
15/11/2022,https://api.mwater.co/v3/images/d7b58b6a18ae4197aebebec01aff58e3,-14.21447895,35.03308246,No longer exists or abandoned,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,No
15/11/2022,https://api.mwater.co/v3/images/26a4673c0d524d69ae1ccaeb7482cd8c,-14.220875,35.0688083,Functional,NA,NA,No,NA,NA,31,No,NA,Yes,"Area or Water Mechanic, Water Point Committee",No
15/11/2022,https://api.mwater.co/v3/images/c38d411de1df41adb56573b2148a51f3,-14.2154944,35.0315388,Partially functional but in need of repair,"Structural problems - Civil works, apron, etc, Broken parts, Worn out parts",NA,Yes,Salinity or salty water,NA,147,No,NA,Yes,"Area or Water Mechanic, Water Point Committee",Yes 
15/11/2022,https://api.mwater.co/v3/images/962410d56c9f445caf8b7a9af665791e,-14.588145,35.340155,Partially functional but in need of repair,"Low water flow - Low water pressure, Worn out parts",NA,Yes,Salinity or salty water,NA,13,No,NA,Yes,Owner / Private household,No
15/11/2022,https://api.mwater.co/v3/images/e920317e25a84f8e8c75c9b3c39d770d,-14.2008967,35.00779,Functional,NA,NA,Yes,Salinity or salty water,NA,37,No,NA,Yes,"Area or Water Mechanic, Water Point Committee",Yes 
15/11/2022,https://api.mwater.co/v3/images/9d4207bee3294ed99fcc265e6581a797,-14.19469932,35.01073713,No longer exists or abandoned,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,No
15/11/2022,https://api.mwater.co/v3/images/d7ca0d82fe0e4b0b8078c99c1420d383,-14.1945002,35.0112728,Partially functional but in need of repair,Worn out parts,NA,No,NA,NA,20,No,NA,Yes,"Institution, Unofficial/ Bush Mechanic",No
15/11/2022,https://api.mwater.co/v3/images/201d900c33c642119446a3768d43ffa6,-14.1928167,35.012165,Functional,NA,NA,Yes,Salinity or salty water,NA,33,No,NA,Yes,"Institution, Unofficial/ Bush Mechanic",No
15/11/2022,https://api.mwater.co/v3/images/99b05ad98eb44a41a41d7b0e852272b6,-14.5722451,35.3425728,Functional,NA,NA,No,NA,NA,7,No,NA,Yes,Unofficial/ Bush Mechanic,No
15/11/2022,https://api.mwater.co/v3/images/ec5551b1de1f480e804aa27071324dee,-14.1911883,35.0177433,No longer exists or abandoned,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,No
15/11/2022,https://api.mwater.co/v3/images/df12824376e14885a6ef1ab060fb1a2d,-15.0195509,35.0182096,Partially functional but in need of repair,"Broken parts, Structural problems - Civil works, apron, etc, Worn out parts",NA,No,NA,NA,50,No,NA,Yes,Water Point Committee,Yes 
15/11/2022,https://api.mwater.co/v3/images/eb6519d791274da986888b1a96e07925,-14.19124631,35.01783074,Functional,NA,NA,No,NA,NA,43,No,NA,Yes,Water Point Committee,Yes 
15/11/2022,https://api.mwater.co/v3/images/975d44d84a944e348d485a2b900d8d5e,-14.5602154,35.3807984,Partially functional but in need of repair,Broken parts,NA,Yes,Sediment presence,NA,20,No,NA,Yes,"Unofficial/ Bush Mechanic, Water Point Committee",Yes 
15/11/2022,https://api.mwater.co/v3/images/af793fb674d44049ab39c544e28b940d,-14.18971611,35.01904041,Partially functional but in need of repair,"Irregular supply, Worn out parts",NA,No,NA,NA,32,No,NA,Yes,Water Point Committee,Yes 
15/11/2022,https://api.mwater.co/v3/images/ec9dcb1ad87c412193e27b3cb197c678,-15.0277551,35.0210913,Partially functional but in need of repair,"Broken parts, Inadequate number of pipes, Worn out parts",NA,No,NA,NA,84,No,NA,Yes,Water Point Committee,Yes 
15/11/2022,https://api.mwater.co/v3/images/fc47a647867d4ca38d8eeb4097ad682e,-15.0368619,35.0228109,Not functional,"Broken parts, Worn out parts, Other","The borehole was vandaliased by unknown people,they took all rods.",NA,NA,NA,NA,NA,NA,Yes,Water Point Committee,Yes 
15/11/2022,https://api.mwater.co/v3/images/ea92115960d34df9939084736978854e,-14.2252683,34.8612267,Partially functional but in need of repair,Worn out parts,NA,No,NA,NA,43,Yes,10,Yes,Water Point Committee,Yes 
15/11/2022,https://api.mwater.co/v3/images/1e9e41b588964baba2d3abdf4b4f4a72,-14.3161424,34.8548815,Functional,NA,NA,No,NA,NA,45,No,NA,Yes,Unofficial/ Bush Mechanic,Yes 
15/11/2022,https://api.mwater.co/v3/images/01c9d267cb214d43bae6951ad63fd37a,-14.3045862,34.8769035,Functional,NA,NA,No,NA,NA,55,No,NA,Yes,Water Point Committee,Yes 
15/11/2022,https://api.mwater.co/v3/images/20f78453f48e41b09a19fa8d28e923ff,-14.3044767,34.8884517,Partially functional but in need of repair,"Broken parts, Worn out parts",NA,No,NA,NA,45,No,NA,Yes,Water Point Committee,Yes 
15/11/2022,https://api.mwater.co/v3/images/b7bbc8be2fb8499bada95660e728ed28,-14.2217735,34.8627424,Partially functional but in need of repair,Worn out parts,NA,No,NA,NA,38,No,NA,No,NA,No
15/11/2022,https://api.mwater.co/v3/images/e55b93f2ab8644ae8d7b88afd2c99dcb,-14.2762999,34.9112967,Partially functional but in need of repair,"Broken parts, Structural problems - Civil works, apron, etc, Worn out parts",NA,Yes,Salinity or salty water,NA,65,No,NA,Yes,Water Point Committee,Yes 
15/11/2022,https://api.mwater.co/v3/images/87c5bdfeecc442ab8a1907f327b353e6,-14.2170823,34.8761684,Partially functional but in need of repair,"Worn out parts, Irregular supply",NA,Yes,Salinity or salty water,NA,110,Yes,"10, 09",Yes,"Water Point Committee, Unofficial/ Bush Mechanic",Yes 
15/11/2022,https://api.mwater.co/v3/images/063586b5c5794b9eb55d5d1beaca42ab,-14.3097408,34.8927671,Not functional,"Broken parts, Low water flow - Low water pressure, Irregular supply, Structural problems - Civil works, apron, etc, Worn out parts",NA,NA,NA,NA,NA,NA,NA,Yes,Water Point Committee,No
15/11/2022,https://api.mwater.co/v3/images/34ac82dec4ac4329bf843f005c1c8a49,-14.215667,34.8803506,Partially functional but in need of repair,"Worn out parts, Low yield",NA,Yes,Salinity or salty water,NA,35,No,NA,Yes,Institution,No
15/11/2022,https://api.mwater.co/v3/images/a63c1dd6dc3f43e1accf2689294e9507,-14.2973474,34.9102142,Not functional,"Worn out parts, Broken parts",NA,NA,NA,NA,NA,NA,NA,Yes,Water Point Committee,Yes 
15/11/2022,https://api.mwater.co/v3/images/a986651dd7b7425ebe022f3e77000bcb,-14.2280533,34.8890017,Functional,NA,NA,No,NA,NA,2,No,NA,Yes,Owner / Private household,No
15/11/2022,https://api.mwater.co/v3/images/dd1821a539d2486c997bed54d7b2fbc8,-14.2361367,34.90215,Partially functional but in need of repair,"Irregular supply, Low yield, Worn out parts",NA,No,NA,NA,65,Yes,"10, 11, 12",Yes,Water Point Committee,Yes 
15/11/2022,https://api.mwater.co/v3/images/773750982d6840718dc6ccfd59323bcb,-14.2872087,34.9151391,Functional,NA,NA,Yes,Salinity or salty water,NA,55,No,NA,Yes,Water Point Committee,Yes 
15/11/2022,https://api.mwater.co/v3/images/a54b2fe6e06f4a778c009358f2a7fcdb,-14.25792,34.9073817,Partially functional but in need of repair,"Worn out parts, Structural problems - Civil works, apron, etc",NA,No,NA,NA,250,No,NA,Yes,Water Point Committee,Yes 
15/11/2022,https://api.mwater.co/v3/images/91c4e937ac76426d994357b94422dbf9,-14.18880193,35.01059956,Partially functional but in need of repair,"Broken parts, Irregular supply, Worn out parts",NA,No,NA,NA,66,Yes,"10, 11, 12",Yes,"Water Point Committee, Area or Water Mechanic",Yes 
15/11/2022,https://api.mwater.co/v3/images/be3fb2e294914c078bd7dfb1a80928b0,-14.5509606,35.380146,Functional,NA,NA,Yes,Other,Cloudy water during rainy season ,35,No,NA,Yes,"Area or Water Mechanic, Unofficial/ Bush Mechanic",Yes 
15/11/2022,https://api.mwater.co/v3/images/0bcf2146799746d3973b6d26c09420eb,-14.17675539,34.99754051,Functional,NA,NA,Yes,Turbidity or cloudy water ,NA,68,No,NA,Yes,"Area or Water Mechanic, Water Point Committee",Yes 
15/11/2022,https://api.mwater.co/v3/images/26fd06d6714c4a29a55264cfbb6ce2ac,-14.9982741,35.0134455,Partially functional but in need of repair,Worn out parts,NA,No,NA,NA,78,No,NA,Yes,"Community members, Water Point Committee, Area or Water Mechanic",Yes 
15/11/2022,https://api.mwater.co/v3/images/42a0ecb9248a471c8ae5d4c42e10e577,-14.9962644,35.0280815,Functional,NA,NA,No,NA,NA,25,No,NA,Yes,Water Point Committee,Yes 
15/11/2022,https://api.mwater.co/v3/images/1b099e1936164436825ac779f6ef2201,-14.22088105,35.06883222,Functional,NA,NA,Yes,Salinity or salty water,NA,30,No,NA,Yes,"Area or Water Mechanic, Water Point Committee",No
15/11/2022,https://api.mwater.co/v3/images/688fc6ba9a5a48ccb4f7c3e8b425240f,-14.2275583,34.8186047,No longer exists or abandoned,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,No
16/11/2022,https://api.mwater.co/v3/images/cb0e2bc3f5af4a4db586e57735d9e686,-14.2150469,34.8454361,Partially functional but in need of repair,"Broken parts, Structural problems - Civil works, apron, etc, Worn out parts",NA,No,NA,NA,80,No,NA,Yes,"Area or Water Mechanic, Unofficial/ Bush Mechanic, Water Point Committee",Yes 
16/11/2022,https://api.mwater.co/v3/images/714dc1d3a24e40dfb6478b66d8ccbcbd,-14.1759787,34.8229603,Partially functional but in need of repair,"Broken parts, Irregular supply, Worn out parts, Inadequate number of pipes",NA,Yes,Salinity or salty water,NA,70,No,NA,Yes,"Area or Water Mechanic, Unofficial/ Bush Mechanic, Water Point Committee",Yes 
16/11/2022,https://api.mwater.co/v3/images/b166f0da43ac40a5a76c8268ff973ebd,-14.203318,34.8312266,Partially functional but in need of repair,"Broken parts, Worn out parts",NA,No,NA,NA,90,No,NA,Yes,"Area or Water Mechanic, Unofficial/ Bush Mechanic, Water Point Committee",Yes 
16/11/2022,https://api.mwater.co/v3/images/0851ee09bad145d88e7c3f0728461d47,-14.2089217,34.8561875,Partially functional but in need of repair,"Broken parts, Worn out parts",NA,Yes,Salinity or salty water,NA,35,No,NA,Yes,"Community members, Unofficial/ Bush Mechanic, Water Point Committee",No
16/11/2022,https://api.mwater.co/v3/images/6a5d53a4a50647d093e7c742c24343c8,-14.2760373,35.0266139,Not functional,"Worn out parts, Broken parts",NA,NA,NA,NA,NA,NA,NA,Yes,Water Point Committee,Yes 
